area_scaled,age_0_-_1,age_6_-_9,age_1_-_5,age_10_-_19,age_20_-_40,floor_numeric,total_rooms
-0.5602680806261994,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.5602680806261994,0.0,0.0,1.0,0.0,0.0,4.0,4.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,3.0,4.0
-0.5339206574007577,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,0.0,4.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,3.0,5.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.5339206574007577,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,3.0,4.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,4.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,-2.0,4.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,3.0,5.0
-0.5339206574007577,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,1.0,5.0
-0.5339206574007577,0.0,1.0,0.0,0.0,0.0,1.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.5339206574007577,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.5339206574007577,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.5339206574007577,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.5075732341753161,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.4812258109498744,0.0,1.0,0.0,0.0,0.0,2.0,5.0
-0.45487838772443273,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.45487838772443273,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.45487838772443273,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.45487838772443273,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.4285309644989911,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.4285309644989911,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,5.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,-2.0,5.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,3.0,2.0
-0.40218354127354944,0.0,0.0,1.0,0.0,0.0,2.0,6.0
-0.40218354127354944,0.0,0.0,1.0,0.0,0.0,1.0,5.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,1.0,5.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,2.0,5.0
-0.40218354127354944,0.0,0.0,1.0,0.0,0.0,-2.0,5.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,2.0,5.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.40218354127354944,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.40218354127354944,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.40218354127354944,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.40218354127354944,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.3758361180481078,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.3758361180481078,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.3758361180481078,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.3758361180481078,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.3758361180481078,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.34948869482266615,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.34948869482266615,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.34948869482266615,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.34948869482266615,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.34948869482266615,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.34948869482266615,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.34948869482266615,0.0,0.0,0.0,0.0,1.0,1.0,8.0
-0.34948869482266615,0.0,1.0,0.0,0.0,0.0,-2.0,8.0
-0.34948869482266615,0.0,0.0,0.0,1.0,0.0,4.0,6.0
-0.3231412715972245,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.29679384837178285,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.29679384837178285,0.0,0.0,0.0,0.0,1.0,3.0,5.0
-0.29679384837178285,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.29679384837178285,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,-2.0,5.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.2704464251463412,0.0,1.0,0.0,0.0,0.0,4.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,3.0,5.0
-0.2704464251463412,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.2704464251463412,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,2.0,5.0
-0.2704464251463412,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,4.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.2704464251463412,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.2704464251463412,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.2704464251463412,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.2704464251463412,0.0,1.0,0.0,0.0,0.0,3.0,5.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.2704464251463412,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.2704464251463412,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.2704464251463412,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.2704464251463412,1.0,0.0,0.0,0.0,0.0,0.0,5.0
-0.2440990019208996,0.0,0.0,0.0,1.0,0.0,2.0,5.0
-0.2440990019208996,0.0,0.0,1.0,0.0,0.0,2.0,6.0
-0.2440990019208996,0.0,0.0,0.0,1.0,0.0,2.0,5.0
-0.21775157869545794,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.21775157869545794,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.21775157869545794,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.1914041554700163,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.1914041554700163,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.1914041554700163,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.1914041554700163,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.1914041554700163,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.1914041554700163,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.1914041554700163,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.1914041554700163,0.0,0.0,0.0,0.0,1.0,-2.0,6.0
-0.16505673224457465,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.16505673224457465,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,-2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,0.0,1.0,0.0,3.0,5.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,4.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,2.0,5.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,1.0,7.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,-2.0,6.0
-0.138709309019133,0.0,0.0,0.0,1.0,0.0,1.0,5.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,1.0,0.0,1.0,5.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,0.0,1.0,0.0,-2.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,-2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,0.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,5.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,0.0,10.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,2.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,-2.0,5.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.138709309019133,0.0,0.0,0.0,0.0,1.0,-2.0,5.0
-0.138709309019133,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,3.0,8.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.138709309019133,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.08601446256824971,0.0,0.0,0.0,0.0,1.0,3.0,6.0
-0.08601446256824971,0.0,0.0,1.0,0.0,0.0,0.0,6.0
-0.08601446256824971,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.08601446256824971,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,2.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,1.0,6.0
-0.006972192891924775,0.0,0.0,1.0,0.0,0.0,-2.0,6.0
-0.006972192891924775,0.0,0.0,0.0,0.0,1.0,-2.0,6.0
-0.006972192891924775,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.006972192891924775,0.0,1.0,0.0,0.0,0.0,0.0,6.0
-0.006972192891924775,1.0,0.0,0.0,0.0,0.0,-2.0,6.0
-0.006972192891924775,0.0,0.0,0.0,0.0,1.0,0.0,5.0
-0.006972192891924775,0.0,0.0,0.0,0.0,1.0,0.0,5.0
